position,season,games_played_season,fantasy_points,player_type,points_per_game
RB,2024,17.0,164.5,offensive,9.68
TE,2024,15.0,117.4,offensive,7.83
WR,2024,16.0,185.2,offensive,11.58
WR,2024,17.0,322.48,offensive,18.97
RB,2024,17.0,72.30000000000001,offensive,4.25
WR,2024,4.0,0.9,offensive,0.22
WR,2024,6.0,23.7,offensive,3.95
QB,2024,17.0,455.40000000000003,offensive,26.79
WR,2024,15.0,220.4,offensive,14.69
QB,2024,15.0,451.12,offensive,30.07
WR,2024,17.0,188.9,offensive,11.11
WR,2024,12.0,267.1,offensive,22.26
RB,2024,15.0,38.300000000000004,offensive,2.55
RB,2024,15.0,76.9,offensive,5.13
WR,2024,15.0,63.6,offensive,4.24
TE,2024,13.0,54.8,offensive,4.22
RB,2024,6.0,24.0,offensive,4.0
WR,2024,10.0,23.6,offensive,2.36
TE,2024,8.0,2.6000000000000005,offensive,0.33
QB,2024,17.0,704.82,offensive,41.46
TE,2024,5.0,21.5,offensive,4.3
WR,2024,16.0,233.60000000000002,offensive,14.6
WR,2024,7.0,136.4,offensive,19.49
RB,2024,15.0,206.6,offensive,13.77
WR,2024,15.0,107.9,offensive,7.19
WR,2024,15.0,49.4,offensive,3.29
TE,2024,10.0,6.4,offensive,0.64
WR,2024,8.0,37.3,offensive,4.66
TE,2024,16.0,129.3,offensive,8.08
WR,2024,5.0,10.600000000000001,offensive,2.12
TE,2024,10.0,44.0,offensive,4.4
WR,2024,15.0,52.900000000000006,offensive,3.53
RB,2024,13.0,121.5,offensive,9.35
TE,2024,14.0,14.2,offensive,1.01
TE,2024,10.0,4.7,offensive,0.47
RB,2024,17.0,168.60000000000002,offensive,9.92
TE,2024,17.0,183.5,offensive,10.79
QB,2024,4.0,9.58,offensive,2.4
WR,2024,17.0,466.0,offensive,27.41
RB,2024,8.0,8.0,offensive,1.0
RB,2024,8.0,11.5,offensive,1.44
WR,2024,12.0,199.70000000000002,offensive,16.64
RB,2024,16.0,46.6,offensive,2.91
QB,2024,10.0,149.14000000000001,offensive,14.91
WR,2024,4.0,4.1000000000000005,offensive,1.03
WR,2024,17.0,387.18,offensive,22.78
TE,2024,17.0,124.2,offensive,7.31
QB,2024,10.0,223.70000000000002,offensive,22.37
QB,2024,10.0,158.07999999999998,offensive,15.81
RB,2024,15.0,89.20000000000002,offensive,5.95
WR,2024,17.0,55.900000000000006,offensive,3.29
RB,2024,14.0,37.8,offensive,2.7
WR,2024,14.0,69.9,offensive,4.99
RB,2024,17.0,105.9,offensive,6.23
TE,2024,6.0,4.4,offensive,0.73
TE,2024,10.0,55.400000000000006,offensive,5.54
TE,2024,13.0,47.8,offensive,3.68
WR,2024,11.0,12.5,offensive,1.14
RB,2024,6.0,40.0,offensive,6.67
RB,2024,15.0,84.1,offensive,5.61
WR,2024,17.0,272.8,offensive,16.05
WR,2024,8.0,52.7,offensive,6.59
WR,2024,8.0,102.1,offensive,12.76
WR,2024,14.0,137.4,offensive,9.81
RB,2024,16.0,256.70000000000005,offensive,16.04
RB,2024,15.0,220.60000000000002,offensive,14.71
RB,2024,9.0,39.5,offensive,4.39
WR,2024,15.0,150.5,offensive,10.03
RB,2024,17.0,91.2,offensive,5.36
RB,2024,14.0,97.0,offensive,6.93
RB,2024,10.0,22.4,offensive,2.24
WR,2024,15.0,149.0,offensive,9.93
TE,2024,11.0,26.9,offensive,2.45
TE,2024,5.0,22.0,offensive,4.4
TE,2024,7.0,18.8,offensive,2.69
RB,2024,12.0,99.9,offensive,8.33
TE,2024,10.0,15.200000000000001,offensive,1.52
WR,2024,6.0,83.8,offensive,13.97
RB,2024,5.0,13.3,offensive,2.66
RB,2024,7.0,9.3,offensive,1.33
WR,2024,8.0,34.2,offensive,4.28
RB,2024,10.0,40.7,offensive,4.07
WR,2024,16.0,200.4,offensive,12.52
WR,2024,17.0,183.0,offensive,10.76
WR,2024,17.0,222.9,offensive,13.11
WR,2024,14.0,22.900000000000002,offensive,1.64
WR,2024,5.0,1.5000000000000004,offensive,0.3
TE,2024,16.0,154.8,offensive,9.68
RB,2024,14.0,137.8,offensive,9.84
TE,2024,13.0,10.5,offensive,0.81
TE,2024,16.0,74.0,offensive,4.62
WR,2024,12.0,87.2,offensive,7.27
QB,2024,15.0,418.86,offensive,27.92
WR,2024,17.0,126.80000000000001,offensive,7.46
TE,2024,15.0,153.7,offensive,10.25
RB,2024,16.0,258.1,offensive,16.13
RB,2024,8.0,23.3,offensive,2.91
TE,2024,14.0,41.400000000000006,offensive,2.96
TE,2024,7.0,31.3,offensive,4.47
RB,2024,11.0,21.200000000000003,offensive,1.93
QB,2024,5.0,39.14,offensive,7.83
WR,2024,4.0,2.7,offensive,0.68
TE,2024,7.0,12.5,offensive,1.79
WR,2024,17.0,121.7,offensive,7.16
RB,2024,16.0,207.90000000000003,offensive,12.99
QB,2024,4.0,22.759999999999998,offensive,5.69
WR,2024,14.0,94.3,offensive,6.74
QB,2024,6.0,75.8,offensive,12.63
TE,2024,14.0,121.6,offensive,8.69
RB,2024,11.0,143.20000000000002,offensive,13.02
WR,2024,17.0,127.5,offensive,7.5
TE,2024,7.0,0.9000000000000004,offensive,0.13
RB,2024,10.0,9.3,offensive,0.93
QB,2024,4.0,-0.26000000000000006,offensive,-0.07
WR,2024,5.0,45.7,offensive,9.14
WR,2024,8.0,22.4,offensive,2.8
RB,2024,17.0,288.7,offensive,16.98
WR,2024,17.0,215.0,offensive,12.65
WR,2024,15.0,213.70000000000002,offensive,14.25
TE,2024,10.0,42.1,offensive,4.21
RB,2024,15.0,116.00000000000001,offensive,7.73
TE,2024,13.0,36.0,offensive,2.77
WR,2024,16.0,119.5,offensive,7.47
WR,2024,17.0,116.30000000000001,offensive,6.84
WR,2024,11.0,51.1,offensive,4.65
QB,2024,8.0,121.88,offensive,15.24
QB,2024,5.0,-2.08,offensive,-0.42
QB,2024,6.0,11.800000000000004,offensive,1.97
TE,2024,12.0,18.0,offensive,1.5
RB,2024,16.0,245.0,offensive,15.31
WR,2024,12.0,89.0,offensive,7.42
WR,2024,14.0,108.7,offensive,7.76
WR,2024,14.0,9.700000000000001,offensive,0.69
WR,2024,17.0,153.9,offensive,9.05
WR,2024,16.0,111.7,offensive,6.98
RB,2024,5.0,8.8,offensive,1.76
RB,2024,7.0,19.4,offensive,2.77
WR,2024,12.0,31.7,offensive,2.64
RB,2024,5.0,8.9,offensive,1.78
RB,2024,13.0,38.7,offensive,2.98
TE,2024,12.0,8.0,offensive,0.67
WR,2024,11.0,28.700000000000003,offensive,2.61
TE,2024,12.0,65.5,offensive,5.46
RB,2024,16.0,97.19999999999999,offensive,6.07
RB,2024,17.0,97.0,offensive,5.71
TE,2024,4.0,4.2,offensive,1.05
WR,2024,4.0,5.7,offensive,1.42
TE,2024,13.0,78.80000000000001,offensive,6.06
TE,2024,14.0,75.1,offensive,5.36
WR,2024,10.0,2.2,offensive,0.22
RB,2024,11.0,69.69999999999999,offensive,6.34
WR,2024,16.0,156.3,offensive,9.77
WR,2024,14.0,119.0,offensive,8.5
WR,2024,9.0,81.4,offensive,9.04
WR,2024,15.0,253.5,offensive,16.9
TE,2024,17.0,193.3,offensive,11.37
WR,2024,14.0,164.20000000000002,offensive,11.73
QB,2024,8.0,21.240000000000002,offensive,2.66
RB,2024,12.0,61.4,offensive,5.12
RB,2024,12.0,93.60000000000001,offensive,7.8
RB,2024,17.0,291.9,offensive,17.17
TE,2024,14.0,53.2,offensive,3.8
TE,2024,5.0,45.5,offensive,9.1
WR,2024,10.0,35.2,offensive,3.52
WR,2024,12.0,8.600000000000001,offensive,0.72
WR,2024,12.0,3.8000000000000003,offensive,0.32
WR,2024,17.0,183.5,offensive,10.79
TE,2024,16.0,194.60000000000002,offensive,12.16
TE,2024,8.0,13.5,offensive,1.69
TE,2024,6.0,3.9000000000000004,offensive,0.65
WR,2024,10.0,150.5,offensive,15.05
RB,2024,17.0,334.8,offensive,19.69
TE,2024,4.0,0.20000000000000018,offensive,0.05
WR,2024,17.0,214.0,offensive,12.59
QB,2024,14.0,309.02,offensive,22.07
QB,2024,12.0,213.94,offensive,17.83
QB,2024,17.0,376.38000000000005,offensive,22.14
QB,2024,11.0,212.36,offensive,19.31
RB,2024,17.0,150.10000000000002,offensive,8.83
WR,2024,9.0,21.8,offensive,2.42
WR,2024,15.0,240.60000000000002,offensive,16.04
TE,2024,17.0,200.70000000000002,offensive,11.81
WR,2024,15.0,122.1,offensive,8.14
WR,2024,12.0,12.8,offensive,1.07
TE,2024,15.0,50.2,offensive,3.35
TE,2024,11.0,31.200000000000003,offensive,2.84
RB,2024,17.0,195.39999999999998,offensive,11.49
RB,2024,13.0,79.2,offensive,6.09
RB,2024,11.0,39.5,offensive,3.59
QB,2024,7.0,95.28,offensive,13.61
RB,2024,17.0,150.3,offensive,8.84
WR,2024,4.0,29.8,offensive,7.45
RB,2024,9.0,37.7,offensive,4.19
WR,2024,7.0,8.200000000000001,offensive,1.17
WR,2024,13.0,101.5,offensive,7.81
QB,2024,17.0,554.2,offensive,32.6
TE,2024,5.0,3.7,offensive,0.74
RB,2024,14.0,26.500000000000004,offensive,1.89
RB,2024,5.0,11.700000000000001,offensive,2.34
WR,2024,6.0,30.5,offensive,5.08
TE,2024,14.0,94.5,offensive,6.75
RB,2024,17.0,78.2,offensive,4.6
RB,2024,4.0,3.1,offensive,0.78
RB,2024,9.0,48.900000000000006,offensive,5.43
WR,2024,4.0,10.700000000000001,offensive,2.68
TE,2024,8.0,15.8,offensive,1.98
TE,2024,10.0,49.1,offensive,4.91
WR,2024,17.0,222.5,offensive,13.09
QB,2024,13.0,287.14,offensive,22.09
WR,2024,4.0,1.2000000000000002,offensive,0.3
WR,2024,13.0,182.4,offensive,14.03
WR,2024,16.0,61.1,offensive,3.82
RB,2024,13.0,23.700000000000003,offensive,1.82
RB,2024,16.0,135.10000000000002,offensive,8.44
WR,2024,12.0,30.8,offensive,2.57
WR,2024,17.0,28.760000000000005,offensive,1.69
WR,2024,17.0,303.0,offensive,17.82
WR,2024,16.0,196.2,offensive,12.26
WR,2024,13.0,124.5,offensive,9.58
WR,2024,13.0,42.7,offensive,3.28
QB,2024,17.0,539.82,offensive,31.75
TE,2024,4.0,20.8,offensive,5.2
WR,2024,13.0,157.60000000000002,offensive,12.12
WR,2024,6.0,57.4,offensive,9.57
QB,2024,5.0,64.1,offensive,12.82
QB,2024,17.0,398.53999999999996,offensive,23.44
WR,2024,17.0,122.9,offensive,7.23
WR,2024,5.0,2.2,offensive,0.44
RB,2024,12.0,39.0,offensive,3.25
IDP,2020,5.0,5.75,defensive,1.15
IDP,2020,5.0,23.0,defensive,4.6
IDP,2020,10.0,4.25,defensive,0.42
IDP,2020,10.0,60.0,defensive,6.0
IDP,2020,6.0,18.0,defensive,3.0
IDP,2020,13.0,129.25,defensive,9.94
IDP,2020,16.0,16.5,defensive,1.03
IDP,2020,16.0,27.0,defensive,1.69
IDP,2020,18.0,208.0,defensive,11.56
IDP,2020,14.0,52.0,defensive,3.71
IDP,2020,16.0,122.0,defensive,7.62
IDP,2020,16.0,36.75,defensive,2.3
IDP,2020,16.0,125.5,defensive,7.84
IDP,2020,8.0,17.75,defensive,2.22
IDP,2020,9.0,54.75,defensive,6.08
IDP,2020,14.0,71.0,defensive,5.07
IDP,2020,14.0,89.5,defensive,6.39
IDP,2020,19.0,235.5,defensive,12.39
IDP,2020,14.0,95.75,defensive,6.84
IDP,2020,15.0,103.75,defensive,6.92
IDP,2020,16.0,224.5,defensive,14.03
IDP,2020,18.0,364.0,defensive,20.22
IDP,2020,16.0,99.5,defensive,6.22
IDP,2020,16.0,223.25,defensive,13.95
IDP,2020,7.0,34.25,defensive,4.89
IDP,2020,15.0,68.5,defensive,4.57
IDP,2020,16.0,89.0,defensive,5.56
IDP,2020,16.0,98.0,defensive,6.12
IDP,2020,15.0,147.5,defensive,9.83
IDP,2020,16.0,223.5,defensive,13.97
IDP,2020,13.0,86.0,defensive,6.62
IDP,2020,10.0,125.0,defensive,12.5
IDP,2020,4.0,23.5,defensive,5.88
IDP,2020,10.0,91.25,defensive,9.12
IDP,2020,18.0,223.75,defensive,12.43
IDP,2020,12.0,61.25,defensive,5.1
IDP,2020,16.0,181.75,defensive,11.36
IDP,2020,8.0,6.0,defensive,0.75
IDP,2020,8.0,68.5,defensive,8.56
IDP,2020,15.0,255.5,defensive,17.03
IDP,2020,10.0,50.25,defensive,5.03
IDP,2020,17.0,162.25,defensive,9.54
IDP,2020,12.0,75.5,defensive,6.29
IDP,2020,5.0,31.75,defensive,6.35
IDP,2020,16.0,129.0,defensive,8.06
IDP,2020,13.0,116.5,defensive,8.96
IDP,2020,17.0,123.0,defensive,7.24
IDP,2020,9.0,63.5,defensive,7.06
IDP,2020,16.0,116.75,defensive,7.3
IDP,2020,16.0,183.25,defensive,11.45
IDP,2020,13.0,83.0,defensive,6.38
IDP,2020,5.0,13.75,defensive,2.75
IDP,2020,16.0,114.0,defensive,7.12
IDP,2020,16.0,71.0,defensive,4.44
IDP,2020,5.0,0.75,defensive,0.15
IDP,2020,5.0,15.5,defensive,3.1
IDP,2020,13.0,60.0,defensive,4.62
IDP,2020,6.0,24.5,defensive,4.08
IDP,2020,17.0,235.5,defensive,13.85
IDP,2020,13.0,53.25,defensive,4.1
IDP,2020,9.0,19.5,defensive,2.17
IDP,2020,8.0,82.5,defensive,10.31
IDP,2020,5.0,16.5,defensive,3.3
IDP,2020,8.0,22.5,defensive,2.81
IDP,2020,9.0,90.25,defensive,10.03
IDP,2020,11.0,61.0,defensive,5.55
IDP,2020,14.0,89.25,defensive,6.38
IDP,2020,20.0,245.25,defensive,12.26
IDP,2020,13.0,86.5,defensive,6.65
IDP,2020,17.0,162.75,defensive,9.57
IDP,2020,5.0,31.5,defensive,6.3
IDP,2020,15.0,111.5,defensive,7.43
IDP,2020,16.0,171.75,defensive,10.73
IDP,2020,18.0,227.5,defensive,12.64
IDP,2020,13.0,93.25,defensive,7.17
IDP,2020,17.0,163.5,defensive,9.62
IDP,2020,9.0,51.25,defensive,5.69
IDP,2020,11.0,100.25,defensive,9.11
IDP,2020,14.0,179.0,defensive,12.79
IDP,2020,16.0,150.75,defensive,9.42
IDP,2020,15.0,111.75,defensive,7.45
IDP,2020,13.0,240.75,defensive,18.52
IDP,2020,9.0,51.75,defensive,5.75
IDP,2020,5.0,13.75,defensive,2.75
IDP,2020,5.0,36.25,defensive,7.25
IDP,2020,5.0,9.5,defensive,1.9
IDP,2020,4.0,5.0,defensive,1.25
IDP,2020,4.0,10.75,defensive,2.69
IDP,2020,4.0,18.25,defensive,4.56
IDP,2020,14.0,51.0,defensive,3.64
IDP,2020,14.0,135.5,defensive,9.68
IDP,2020,15.0,76.75,defensive,5.12
IDP,2020,15.0,77.25,defensive,5.15
IDP,2020,17.0,194.0,defensive,11.41
IDP,2020,7.0,35.5,defensive,5.07
IDP,2020,11.0,19.5,defensive,1.77
IDP,2020,17.0,119.0,defensive,7.0
IDP,2020,19.0,254.25,defensive,13.38
IDP,2020,12.0,39.0,defensive,3.25
IDP,2020,7.0,37.25,defensive,5.32
IDP,2020,10.0,70.5,defensive,7.05
IDP,2020,7.0,28.5,defensive,4.07
IDP,2020,6.0,42.5,defensive,7.08
IDP,2020,13.0,153.5,defensive,11.81
IDP,2020,5.0,26.0,defensive,5.2
IDP,2020,16.0,102.0,defensive,6.38
IDP,2020,20.0,119.5,defensive,5.98
IDP,2020,12.0,121.25,defensive,10.1
IDP,2020,5.0,13.25,defensive,2.65
IDP,2020,16.0,151.5,defensive,9.47
IDP,2020,14.0,177.0,defensive,12.64
IDP,2020,15.0,166.5,defensive,11.1
IDP,2020,16.0,111.25,defensive,6.95
IDP,2020,9.0,38.75,defensive,4.31
IDP,2020,9.0,19.75,defensive,2.19
IDP,2020,18.0,180.75,defensive,10.04
IDP,2020,16.0,217.25,defensive,13.58
IDP,2020,7.0,8.5,defensive,1.21
IDP,2020,7.0,69.25,defensive,9.89
IDP,2020,12.0,42.5,defensive,3.54
IDP,2020,13.0,101.5,defensive,7.81
IDP,2020,13.0,49.75,defensive,3.83
IDP,2020,6.0,42.25,defensive,7.04
IDP,2020,11.0,87.0,defensive,7.91
IDP,2020,14.0,76.5,defensive,5.46
IDP,2020,6.0,49.5,defensive,8.25
IDP,2020,7.0,12.75,defensive,1.82
IDP,2020,5.0,19.25,defensive,3.85
IDP,2020,17.0,190.5,defensive,11.21
IDP,2020,17.0,86.75,defensive,5.1
IDP,2020,6.0,7.75,defensive,1.29
IDP,2020,18.0,177.0,defensive,9.83
IDP,2020,11.0,26.75,defensive,2.43
IDP,2020,8.0,47.5,defensive,5.94
IDP,2020,16.0,220.5,defensive,13.78
IDP,2020,5.0,24.25,defensive,4.85
IDP,2020,7.0,25.25,defensive,3.61
IDP,2020,6.0,15.0,defensive,2.5
IDP,2020,16.0,293.5,defensive,18.34
IDP,2020,17.0,93.0,defensive,5.47
IDP,2020,14.0,94.5,defensive,6.75
IDP,2020,17.0,138.75,defensive,8.16
IDP,2020,6.0,36.75,defensive,6.12
IDP,2020,18.0,105.5,defensive,5.86
IDP,2020,18.0,353.75,defensive,19.65
IDP,2020,11.0,110.75,defensive,10.07
IDP,2020,7.0,15.25,defensive,2.18
IDP,2020,11.0,34.25,defensive,3.11
IDP,2020,15.0,56.0,defensive,3.73
IDP,2020,7.0,5.5,defensive,0.79
IDP,2020,7.0,9.75,defensive,1.39
IDP,2020,7.0,1.75,defensive,0.25
IDP,2020,14.0,90.75,defensive,6.48
IDP,2020,14.0,87.5,defensive,6.25
IDP,2020,11.0,55.25,defensive,5.02
IDP,2020,17.0,177.0,defensive,10.41
IDP,2020,11.0,88.25,defensive,8.02
IDP,2020,16.0,51.0,defensive,3.19
IDP,2020,7.0,72.25,defensive,10.32
IDP,2020,13.0,250.0,defensive,19.23
IDP,2020,11.0,128.25,defensive,11.66
IDP,2020,16.0,137.5,defensive,8.59
IDP,2020,14.0,78.0,defensive,5.57
IDP,2020,14.0,81.25,defensive,5.8
IDP,2020,4.0,20.25,defensive,5.06
IDP,2020,13.0,75.25,defensive,5.79
IDP,2020,11.0,108.5,defensive,9.86
IDP,2020,14.0,90.5,defensive,6.46
IDP,2020,10.0,69.75,defensive,6.98
IDP,2020,12.0,85.0,defensive,7.08
IDP,2020,9.0,102.25,defensive,11.36
IDP,2020,13.0,85.25,defensive,6.56
IDP,2020,9.0,25.25,defensive,2.81
IDP,2020,10.0,19.5,defensive,1.95
IDP,2020,16.0,100.5,defensive,6.28
IDP,2020,14.0,220.0,defensive,15.71
IDP,2020,13.0,151.75,defensive,11.67
IDP,2020,8.0,38.0,defensive,4.75
IDP,2020,9.0,53.75,defensive,5.97
IDP,2020,8.0,46.0,defensive,5.75
IDP,2020,17.0,401.25,defensive,23.6
IDP,2020,14.0,78.0,defensive,5.57
IDP,2020,16.0,181.75,defensive,11.36
IDP,2020,16.0,261.5,defensive,16.34
IDP,2020,15.0,300.5,defensive,20.03
IDP,2020,8.0,49.25,defensive,6.16
IDP,2020,16.0,152.0,defensive,9.5
IDP,2020,13.0,61.25,defensive,4.71
IDP,2020,16.0,127.25,defensive,7.95
IDP,2020,4.0,39.0,defensive,9.75
IDP,2020,11.0,155.25,defensive,14.11
IDP,2020,16.0,120.25,defensive,7.52
IDP,2020,7.0,59.5,defensive,8.5
IDP,2020,6.0,75.75,defensive,12.62
IDP,2020,18.0,398.0,defensive,22.11
IDP,2020,16.0,156.0,defensive,9.75
IDP,2020,18.0,162.75,defensive,9.04
IDP,2020,14.0,59.0,defensive,4.21
IDP,2020,9.0,32.0,defensive,3.56
IDP,2020,6.0,16.5,defensive,2.75
IDP,2020,17.0,128.0,defensive,7.53
IDP,2020,16.0,37.25,defensive,2.33
IDP,2020,10.0,56.5,defensive,5.65
IDP,2020,5.0,14.25,defensive,2.85
IDP,2020,10.0,4.5,defensive,0.45
IDP,2020,10.0,37.25,defensive,3.72
IDP,2020,16.0,216.0,defensive,13.5
IDP,2020,18.0,155.25,defensive,8.62
IDP,2020,14.0,94.0,defensive,6.71
IDP,2020,9.0,31.75,defensive,3.53
IDP,2020,16.0,108.5,defensive,6.78
IDP,2020,12.0,52.25,defensive,4.35
IDP,2020,6.0,38.5,defensive,6.42
IDP,2020,10.0,76.5,defensive,7.65
IDP,2020,14.0,177.75,defensive,12.7
IDP,2020,10.0,63.5,defensive,6.35
IDP,2020,16.0,310.0,defensive,19.38
IDP,2020,17.0,166.75,defensive,9.81
IDP,2020,14.0,50.25,defensive,3.59
IDP,2020,8.0,29.0,defensive,3.62
IDP,2020,15.0,22.25,defensive,1.48
IDP,2020,6.0,1.0,defensive,0.17
IDP,2020,6.0,19.0,defensive,3.17
IDP,2020,6.0,43.5,defensive,7.25
IDP,2020,13.0,100.5,defensive,7.73
IDP,2020,6.0,46.5,defensive,7.75
IDP,2020,14.0,47.0,defensive,3.36
IDP,2020,13.0,200.0,defensive,15.38
IDP,2020,12.0,78.5,defensive,6.54
IDP,2020,12.0,83.0,defensive,6.92
IDP,2020,12.0,34.0,defensive,2.83
IDP,2020,12.0,65.75,defensive,5.48
IDP,2020,16.0,118.5,defensive,7.41
IDP,2020,16.0,46.25,defensive,2.89
IDP,2020,16.0,154.25,defensive,9.64
IDP,2020,12.0,60.0,defensive,5.0
IDP,2020,10.0,216.25,defensive,21.62
IDP,2020,16.0,87.5,defensive,5.47
IDP,2020,5.0,24.5,defensive,4.9
IDP,2020,15.0,135.5,defensive,9.03
IDP,2020,16.0,189.5,defensive,11.84
IDP,2020,17.0,60.0,defensive,3.53
IDP,2020,8.0,122.75,defensive,15.34
IDP,2020,18.0,208.0,defensive,11.56
IDP,2020,15.0,97.5,defensive,6.5
IDP,2020,14.0,81.0,defensive,5.79
IDP,2020,13.0,52.5,defensive,4.04
IDP,2020,7.0,98.25,defensive,14.04
IDP,2020,11.0,107.0,defensive,9.73
IDP,2020,13.0,63.0,defensive,4.85
IDP,2020,13.0,67.5,defensive,5.19
IDP,2020,16.0,308.0,defensive,19.25
IDP,2020,15.0,142.25,defensive,9.48
IDP,2020,7.0,6.25,defensive,0.89
IDP,2020,7.0,1.75,defensive,0.25
IDP,2020,16.0,225.0,defensive,14.06
IDP,2020,16.0,254.25,defensive,15.89
IDP,2020,12.0,57.75,defensive,4.81
IDP,2020,16.0,169.0,defensive,10.56
IDP,2020,6.0,30.5,defensive,5.08
IDP,2020,13.0,65.25,defensive,5.02
IDP,2020,16.0,263.0,defensive,16.44
IDP,2020,4.0,19.75,defensive,4.94
IDP,2020,16.0,96.75,defensive,6.05
IDP,2020,15.0,232.0,defensive,15.47
IDP,2020,15.0,103.25,defensive,6.88
IDP,2020,5.0,26.25,defensive,5.25
IDP,2020,9.0,47.0,defensive,5.22
IDP,2020,13.0,111.5,defensive,8.58
IDP,2020,8.0,18.5,defensive,2.31
IDP,2020,11.0,70.25,defensive,6.39
IDP,2020,4.0,7.25,defensive,1.81
IDP,2020,5.0,23.25,defensive,4.65
IDP,2020,12.0,63.25,defensive,5.27
IDP,2020,12.0,164.0,defensive,13.67
IDP,2020,12.0,100.0,defensive,8.33
IDP,2020,6.0,36.5,defensive,6.08
IDP,2020,16.0,111.75,defensive,6.98
IDP,2020,8.0,53.5,defensive,6.69
IDP,2020,9.0,42.75,defensive,4.75
IDP,2020,9.0,80.5,defensive,8.94
IDP,2020,16.0,280.75,defensive,17.55
IDP,2020,8.0,13.25,defensive,1.66
IDP,2020,14.0,194.5,defensive,13.89
IDP,2020,14.0,92.5,defensive,6.61
IDP,2020,9.0,27.5,defensive,3.06
IDP,2020,16.0,87.25,defensive,5.45
IDP,2020,13.0,82.25,defensive,6.33
IDP,2020,17.0,227.25,defensive,13.37
IDP,2020,12.0,47.75,defensive,3.98
IDP,2020,12.0,119.5,defensive,9.96
IDP,2020,12.0,67.25,defensive,5.6
IDP,2020,6.0,16.75,defensive,2.79
IDP,2020,4.0,6.0,defensive,1.5
IDP,2020,4.0,6.0,defensive,1.5
IDP,2020,4.0,5.0,defensive,1.25
IDP,2020,4.0,6.0,defensive,1.5
IDP,2020,15.0,144.75,defensive,9.65
IDP,2020,11.0,38.0,defensive,3.45
IDP,2020,15.0,109.0,defensive,7.27
IDP,2020,10.0,32.75,defensive,3.28
IDP,2020,14.0,110.75,defensive,7.91
IDP,2020,6.0,7.25,defensive,1.21
IDP,2020,6.0,13.5,defensive,2.25
IDP,2020,9.0,80.5,defensive,8.94
IDP,2020,5.0,7.75,defensive,1.55
IDP,2020,16.0,140.25,defensive,8.77
IDP,2020,12.0,172.0,defensive,14.33
IDP,2020,9.0,36.5,defensive,4.06
IDP,2020,9.0,12.5,defensive,1.39
IDP,2020,12.0,42.25,defensive,3.52
IDP,2020,14.0,165.5,defensive,11.82
IDP,2020,8.0,91.75,defensive,11.47
IDP,2020,16.0,156.25,defensive,9.77
IDP,2020,14.0,125.75,defensive,8.98
IDP,2020,10.0,81.5,defensive,8.15
IDP,2020,10.0,78.25,defensive,7.82
IDP,2020,16.0,182.5,defensive,11.41
IDP,2020,17.0,194.0,defensive,11.41
IDP,2020,16.0,193.75,defensive,12.11
IDP,2020,4.0,11.25,defensive,2.81
IDP,2020,16.0,66.75,defensive,4.17
IDP,2020,16.0,82.5,defensive,5.16
IDP,2020,15.0,49.25,defensive,3.28
IDP,2020,18.0,321.25,defensive,17.85
IDP,2020,15.0,306.5,defensive,20.43
IDP,2020,12.0,60.75,defensive,5.06
IDP,2020,15.0,98.0,defensive,6.53
IDP,2020,4.0,6.5,defensive,1.62
IDP,2020,13.0,132.5,defensive,10.19
IDP,2020,14.0,58.75,defensive,4.2
IDP,2020,12.0,139.5,defensive,11.62
IDP,2020,14.0,154.25,defensive,11.02
IDP,2020,16.0,159.5,defensive,9.97
IDP,2020,8.0,96.5,defensive,12.06
IDP,2020,14.0,77.5,defensive,5.54
IDP,2020,14.0,124.75,defensive,8.91
IDP,2020,9.0,25.5,defensive,2.83
IDP,2020,16.0,276.75,defensive,17.3
IDP,2020,13.0,102.5,defensive,7.88
IDP,2020,9.0,17.5,defensive,1.94
IDP,2020,17.0,164.0,defensive,9.65
IDP,2020,12.0,210.75,defensive,17.56
IDP,2020,17.0,240.75,defensive,14.16
IDP,2020,16.0,116.5,defensive,7.28
IDP,2020,12.0,45.0,defensive,3.75
IDP,2020,18.0,176.0,defensive,9.78
IDP,2020,11.0,83.25,defensive,7.57
IDP,2020,5.0,12.75,defensive,2.55
IDP,2020,16.0,254.25,defensive,15.89
IDP,2020,13.0,130.5,defensive,10.04
IDP,2020,7.0,59.5,defensive,8.5
IDP,2020,16.0,194.75,defensive,12.17
IDP,2020,5.0,20.75,defensive,4.15
IDP,2020,6.0,41.5,defensive,6.92
IDP,2020,13.0,177.5,defensive,13.65
IDP,2020,5.0,32.5,defensive,6.5
IDP,2020,16.0,176.5,defensive,11.03
IDP,2020,12.0,22.75,defensive,1.9
IDP,2020,8.0,53.25,defensive,6.66
IDP,2020,4.0,27.25,defensive,6.81
IDP,2020,17.0,151.5,defensive,8.91
IDP,2020,13.0,78.5,defensive,6.04
IDP,2020,5.0,7.25,defensive,1.45
IDP,2020,5.0,6.5,defensive,1.3
IDP,2020,5.0,5.75,defensive,1.15
IDP,2020,13.0,75.75,defensive,5.83
IDP,2020,4.0,63.75,defensive,15.94
IDP,2020,7.0,64.5,defensive,9.21
IDP,2020,16.0,135.5,defensive,8.47
IDP,2020,16.0,255.75,defensive,15.98
IDP,2020,8.0,49.25,defensive,6.16
IDP,2020,10.0,89.5,defensive,8.95
IDP,2020,14.0,65.25,defensive,4.66
IDP,2020,5.0,10.5,defensive,2.1
IDP,2020,14.0,75.5,defensive,5.39
